"","title","rating","critics_pick","author","headline","summary","pub_date","opening_date","updated_date","link_type","link_url","link_suggested","multimedia_type","multi_media_src","multimedia_height","multimedia_width","sent_mean","sent_sd","sent_sum","clean_summary"
"3288","Jamel Shabazz Street Photographer","",0,"NICOLAS RAPOLD","Rappers of Old, Through a Lens of History","“Jamel Shabazz Street Photographer” pays tribute to a New York chronicler and his subjects, especially hip-hop artists of the 1980s.","2013-08-01","2013-08-02","2017-11-02 04:18:17","article","https://www.nytimes.com/2013/08/02/movies/jamel-shabazz-street-photographer-a-new-york-portrait.html","Read the New York Times Review of Jamel Shabazz Street Photographer","mediumThreeByTwo210","https://static01.nyt.com/images/2013/08/02/arts/02RDP_SHABAZZ_SPAN/SHABAZZ-mediumThreeByTwo210.jpg",140,210,0.040625,0.320009765475993,0.65,"jamel shabazz street photograph pay tribut york chronicl subject especi hiphop artist s"
"3289","The Spectacular Now","R",0,"NICOLAS RAPOLD","Being on the Rebound Never Felt So Good","James Ponsoldt’s new film, “The Spectacular Now,” is a tale of a teenager and the speed bumps at the end of high school.","2013-08-01","2013-09-13","2017-11-02 04:18:17","article","https://www.nytimes.com/2013/08/02/movies/in-the-spectacular-now-growing-pains-precede-graduation.html","Read the New York Times Review of The Spectacular Now","mediumThreeByTwo210","https://static01.nyt.com/images/2013/08/02/arts/02SPECTACULAR_SPAN/SPECTACULAR-mediumThreeByTwo210.jpg",140,210,0.040625,0.320009765475993,0.65,"jame ponsoldt film spectacular tale teenag speed bump school"
"3290","2 Guns","R",0,"MANOHLA DARGIS","Two Good Guys (or So They Seem) Behaving Badly","The Baltasar Kormakur buddy film “2 Guns” turns on a pair of seemingly bad guys who may be good, out to rob a drug cartel’s money from a bank.","2013-08-01","2013-08-02","2017-11-02 04:18:17","article","https://www.nytimes.com/2013/08/02/movies/denzel-washington-and-mark-wahlberg-star-in-2-guns.html","Read the New York Times Review of 2 Guns","","",NA,NA,0.040625,0.320009765475993,0.65,"baltasar kormakur buddi film gun pair seem bad guy rob drug cartel money bank"
"3291","Cockneys Vs. Zombies","Not Rated",0,"JEANNETTE CATSOULIS","Careful, Zombies: Granddad Lived Through the Blitz","In “Cockneys vs. Zombies,” a nursing home and an East London way of life are threatened by a zombie takeover.","2013-08-01","2013-08-02","2017-11-02 04:18:17","article","https://www.nytimes.com/2013/08/02/movies/cockneys-vs-zombies-stars-harry-treadaway-and-alan-ford.html","Read the New York Times Review of Cockneys Vs. Zombies","mediumThreeByTwo210","https://static01.nyt.com/images/2013/08/02/arts/02RDP_COCKNEY_SPAN/COCKNEY-mediumThreeByTwo210.jpg",140,210,0.040625,0.320009765475993,0.65,"cockney vs zombi nurs home east london life threaten zombi takeov"
"3292","Breakup at a Wedding","PG-13",0,"NEIL GENZLINGER","A Wedding Turned Nightmare (but Oh, the Video!)","In “Breakup at a Wedding,” a bride gets cold feet, but the couple decide to go through with the ceremony anyway.","2013-08-01","2013-06-18","2017-11-02 04:18:17","article","https://www.nytimes.com/2013/08/02/movies/breakup-at-a-wedding-directed-by-victor-quinaz.html","Read the New York Times Review of Breakup at a Wedding","mediumThreeByTwo210","https://static01.nyt.com/images/2013/08/02/arts/02RDP_BREAKUP_SPAN/02RDP_BREAKUP_SPAN-mediumThreeByTwo210.jpg",140,210,0.040625,0.320009765475993,0.65,"breakup wed bride cold feet coupl decid ceremoni anyway"
"3293","When Comedy Went To School","",0,"NICOLE HERRINGTON","Catskills Comedy Era Is the Focus of Documentary","Jerry Stiller, Jerry Lewis, Jackie Mason and other headliners are featured in “When Comedy Went to School,” a documentary about the Catskills comedy circuit.","2013-07-30","2013-06-06","2017-11-02 04:18:17","article","https://www.nytimes.com/2013/07/31/movies/when-comedy-went-to-school-travels-to-the-borscht-belt.html","Read the New York Times Review of When Comedy Went To School","mediumThreeByTwo210","https://static01.nyt.com/images/2013/07/31/movies/31when_span/31when_span-mediumThreeByTwo210.jpg",140,210,0.040625,0.320009765475993,0.65,"jerri stiller jerri lewi jacki mason headlin featur comedi school documentari catskil comedi circuit"
"3294","The Smurfs 2","PG",0,"NEIL GENZLINGER","Blue-Hued Stepparents Enjoy Some Redemption","Smurf essence is the elusive goal in “The Smurfs 2.”","2013-07-30","2013-07-31","2017-11-02 04:18:17","article","https://www.nytimes.com/2013/07/31/movies/the-smurfs-2-takes-the-creatures-to-paris.html","Read the New York Times Review of The Smurfs 2","mediumThreeByTwo210","https://static01.nyt.com/images/2013/07/31/arts/smurfs-2_span/filmroundup-mediumThreeByTwo210.jpg",140,210,0.040625,0.320009765475993,0.65,"smurf essenc elus goal smurf"
"3295","Blue Jasmine","PG-13",1,"MANOHLA DARGIS","Pride Stays, Even After the Fall","Cate Blanchett plays a wealthy woman who has lost her money and her bearings in “Blue Jasmine,” directed by Woody Allen.","2013-07-25","2013-08-23","2017-11-02 04:18:17","article","https://www.nytimes.com/2013/07/26/movies/cate-blanchett-stars-in-woody-allens-blue-jasmine.html","Read the New York Times Review of Blue Jasmine","mediumThreeByTwo210","https://static01.nyt.com/images/2013/07/26/arts/26BLUE_SPAN/26BLUE-mediumThreeByTwo210.jpg",140,210,0.040625,0.320009765475993,0.65,"cate blanchett play wealthi woman lost money bear blue jasmin direct woodi allen"
"3296","The To Do List","R",1,"NEIL GENZLINGER","Some Things You Can’t Learn From a Book","In “The To Do List,” Aubrey Plaza plays a smart and driven high school graduate who decides that she has been missing something and sets out to lose her virginity.","2013-07-25","2013-07-26","2017-11-02 04:18:17","article","https://www.nytimes.com/2013/07/26/movies/aubrey-plaza-stars-in-the-to-do-list.html","Read the New York Times Review of The To Do List","","",NA,NA,0.040625,0.320009765475993,0.65,"list aubrey plaza play smart driven school graduat decid miss set lose virgin"
"3297","Wasteland","",0,"MIRIAM BALE","They’ll Follow Their Pal to the Bitter, Senseless End","Rowan Athale’s “Wasteland” takes viewers on a tour of a hopeless youth in the north of England before turning into a crime caper.","2013-07-25","2013-07-26","2017-11-02 04:18:17","article","https://www.nytimes.com/2013/07/26/movies/wasteland-an-english-heist-movie-with-gritty-realism.html","Read the New York Times Review of Wasteland","mediumThreeByTwo210","https://static01.nyt.com/images/2013/07/26/arts/26RDP_WASTE_SPAN/26RDP_WASTE_SPAN-mediumThreeByTwo210.jpg",140,210,0.040625,0.320009765475993,0.65,"rowan athal wasteland take viewer tour hopeless youth north england crime caper"
"3298","The Time Being","Not Rated",0,"JEANNETTE CATSOULIS","Angst-Ridden Artist on a Mysterious Mission","“The Time Being,” with Frank Langella as a dying eccentric, doesn’t really go anywhere, but provides pretty pictures along the way.","2013-07-25","2013-07-26","2017-11-02 04:18:17","article","https://www.nytimes.com/2013/07/26/movies/the-time-being-stars-wes-bentley-and-lovely-views.html","Read the New York Times Review of The Time Being","mediumThreeByTwo210","https://static01.nyt.com/images/2013/07/26/arts/26RDP_TIME_SPAN/26RDP_TIME_SPAN-mediumThreeByTwo210.jpg",140,210,0.040625,0.320009765475993,0.65,"time frank langella die eccentr doesnt provid pretti pictur"
"3299","Stranded","",0,"NEIL GENZLINGER","Those Female Astronauts, Always Being Impregnated by Aliens","“Stranded,” about a lunar base invaded by nonhuman visitors, has decent acting but awfully familiar elements.","2013-07-25","2013-07-26","2017-11-02 04:18:17","article","https://www.nytimes.com/2013/07/26/movies/stranded-starring-christian-slater-repeats-a-common-plot.html","Read the New York Times Review of Stranded","mediumThreeByTwo210","https://static01.nyt.com/images/2013/07/26/arts/26SPAN_STRANDED_SPAN/STRANDED-mediumThreeByTwo210.jpg",140,210,0.040625,0.320009765475993,0.65,"strand lunar base invad nonhuman visitor decent act aw familiar element"
"3300","The Wolverine","PG-13",0,"A. O. SCOTT","Claws and Heart Get a Workout in Japan","Hugh Jackman’s ageless Wolverine returns to the screen, this time in the Land of the Rising Sun.","2013-07-25","2013-07-26","2017-11-02 04:18:17","article","https://www.nytimes.com/2013/07/26/movies/in-the-wolverine-hugh-jackman-broods-again.html","Read the New York Times Review of The Wolverine","","",NA,NA,0.040625,0.320009765475993,0.65,"hugh jackman ageless wolverin return screen time land rise sun"
"3301","R.I.P.D.","PG-13",0,"MANOHLA DARGIS","The Ninth Circle of Law Enforcement","In “R.I.P.D.,” Jeff Bridges and Ryan Reynolds are members of a heavenly police force that hunts dead villains and sends them to hell.","2013-07-19","2013-07-19","2017-11-02 04:18:17","article","https://www.nytimes.com/2013/07/20/movies/in-ripd-jeff-bridges-doesnt-bring-em-back-alive.html","Read the New York Times Review of R.I.P.D.","mediumThreeByTwo210","https://static01.nyt.com/images/2013/07/20/arts/ripd/ripd-mediumThreeByTwo210.jpg",140,210,0.040625,0.320009765475993,0.65,"ripd jeff bridg ryan reynold heaven polic forc hunt dead villain send hell"
"3302","The Conjuring","R",1,"MANOHLA DARGIS","‘The Conjuring’ Review: Homeownership Has Its Perils","In James Wan’s horror tale, Lili Taylor and Ron Livingston are terrorized by the bumps and creaks around them.","2013-07-18","2013-07-19","2017-11-02 04:18:17","article","https://www.nytimes.com/2013/07/19/movies/the-conjuring-puts-lili-taylor-in-a-haunted-house.html","Read the New York Times Review of The Conjuring","mediumThreeByTwo210","https://static01.nyt.com/images/2013/07/19/arts/19JPCONJURING_SPAN/19JPCONJURING_SPAN-mediumThreeByTwo210-v2.jpg",140,210,0.040625,0.320009765475993,0.65,"jame wan horror tale lili taylor ron livingston terror bump creak"
"3303","The ROMEOWS (Retired Older Men Eating Out Wednesdays)","",0,"DAVID DeWITT","Feeding on Memories","There’s nothing flashy about the subjects of “The Romeows” — Retired Older Men Eating Out Wednesdays — but what they’ve created matters.","2013-07-18","2013-07-19","2017-11-02 04:18:17","article","https://www.nytimes.com/2013/07/19/movies/the-romeows-celebrates-lifelong-friendships.html","Read the New York Times Review of The ROMEOWS (Retired Older Men Eating Out Wednesdays)","mediumThreeByTwo210","https://static01.nyt.com/images/2013/07/19/arts/19RDP_ROMEOWS_SPAN/ROMEOWS-mediumThreeByTwo210.jpg",140,210,0.040625,0.320009765475993,0.65,"there flashi subject romeow retir eat wednesday theyv creat matter"
"3304","The Rooftop","Not Rated",0,"DANIEL M. GOLD","Frolicking in a Musical Metropolis Playground","Romance, rivalry and urban fantasy unfold in “The Rooftop,” a musical action film that pays homage to everyone from Busby Berkeley to to the Coen brothers.","2013-07-18","2013-07-19","2017-11-02 04:18:17","article","https://www.nytimes.com/2013/07/19/movies/surreal-song-and-dance-in-the-rooftop.html","Read the New York Times Review of The Rooftop","mediumThreeByTwo210","https://static01.nyt.com/images/2013/07/19/arts/19RDP_ROOFTOP_SPAN/FILMROUNDUP4-mediumThreeByTwo210.jpg",140,210,0.040625,0.320009765475993,0.65,"romanc rivalri urban fantasi unfold rooftop music action film pay homag busbi berkeley coen brother"
"3305","Evidence","",0,"JEANNETTE CATSOULIS","They Lost Even Before Getting to Las Vegas","Detectives charged with identifying the killer responsible for a clutch of bodies found in a derelict gas station in the Nevada desert seek clues on damaged video.","2013-07-18","2013-07-19","2017-11-02 04:18:17","article","https://www.nytimes.com/2013/07/19/movies/stephen-moyer-and-radha-mitchell-star-in-evidence.html","Read the New York Times Review of Evidence","","",NA,NA,0.040625,0.320009765475993,0.65,"detect charg identifi killer respons clutch bodi found derelict gas station nevada desert seek clue damag video"
"3306","Red 2","PG-13",0,"NICOLAS RAPOLD","In ‘RED 2,’ Retired Special Ops Agents Can’t Relax","In the action-comedy “RED 2,” retired agents and mercenaries aren’t content to kick back; they load their guns to save the world from nuclear disaster.","2013-07-18","2013-07-19","2017-11-02 04:18:17","article","https://www.nytimes.com/2013/07/19/movies/in-red-2-retired-special-ops-agents-cant-relax.html","Read the New York Times Review of Red 2","mediumThreeByTwo210","https://static01.nyt.com/images/2013/07/19/arts/19RDP_RED2_SPAN/RED2-mediumThreeByTwo210.jpg",140,210,0.040625,0.320009765475993,0.65,"actioncomedi red retir agent mercenari arent content kick load gun save world nuclear disast"
"3307","Copperhead","PG-13",0,"NEIL GENZLINGER","When the Fight Came Home","Billy Campbell plays a New York farmer who was no fan of slavery but against the Civil War, leading an antislavery firebrand to turn the town against him.","2013-07-18","2013-06-28","2017-11-02 04:18:17","article","https://www.nytimes.com/2013/07/19/movies/in-copperhead-opposing-the-civil-war-brings-trouble.html","Read the New York Times Review of Copperhead","mediumThreeByTwo210","https://static01.nyt.com/images/2013/07/19/arts/19RDP_COPPER_SPAN/COPPER-mediumThreeByTwo210.jpg",140,210,0.040625,0.320009765475993,0.65,"billi campbel play york farmer fan slaveri civil war lead antislaveri firebrand town"
"3308","La Playa","",0,"NICOLAS RAPOLD","Scissors, Shaver and Salvation for a Young Barber","The job of custom barber is a Colombian teenager’s ticket to a world beyond his poor family and rough past in “La Playa D.C.”","2013-07-18","2013-07-19","2017-11-02 04:18:17","article","https://www.nytimes.com/2013/07/19/movies/finding-a-future-beyond-tough-streets-in-la-playa-dc.html","Read the New York Times Review of La Playa","mediumThreeByTwo210","https://static01.nyt.com/images/2013/07/19/arts/19RDP_LAPLAYA_SPAN/19RDP_LAPLAYA_SPAN-mediumThreeByTwo210-v2.jpg",140,210,0.040625,0.320009765475993,0.65,"job custom barber colombian teenag ticket world beyond poor famili rough past la playa dc"
"3309","Turbo","PG",0,"A. O. SCOTT","Snail’s Pace Can Win the Race","A snail who thinks he can do great things is supercharged by ambition in “Turbo,” but there is a trail of big commercial interests in the story.","2013-07-16","2013-07-17","2017-11-02 04:18:17","article","https://www.nytimes.com/2013/07/17/movies/turbo-from-dreamworks-shows-one-way-to-the-finish-line.html","Read the New York Times Review of Turbo","mediumThreeByTwo210","https://static01.nyt.com/images/2013/07/17/arts/17turbo/17turbo-mediumThreeByTwo210.jpg",140,210,0.040625,0.320009765475993,0.65,"snail supercharg ambit turbo trail commerci stori"
"3310","Dealin' With Idiots","Not Rated",0,"ANDY WEBSTER","Youth League Tantrums, but Not by the Kids","In “Dealin’ With Idiots,” Jeff Garlin lampoons the obsessions of adults with children on a baseball team.","2013-07-16","2013-07-12","2017-11-02 04:18:17","article","https://www.nytimes.com/2013/07/17/movies/in-dealin-with-idiots-jeff-garlin-lampoons-parents.html","Read the New York Times Review of Dealin' With Idiots","mediumThreeByTwo210","https://static01.nyt.com/images/2013/07/17/arts/17filmroundup1/17filmroundup1-mediumThreeByTwo210.jpg",140,210,0.040625,0.320009765475993,0.65,"dealin idiot jeff garlin lampoon obsess adult children basebal team"
"3311","Terms and Conditions May Apply","",1,"JEANNETTE CATSOULIS","Narrow Space in Society, if Any, for Anonymity","“Terms and Conditions May Apply” examines the repercussions of clicking on the “Agree” button on those dense (and typically unread) online user contracts.","2013-07-11","2013-07-12","2017-11-02 04:18:17","article","https://www.nytimes.com/2013/07/12/movies/terms-and-conditions-may-apply-details-digital-age-loss-of-privacy.html","Read the New York Times Review of Terms and Conditions May Apply","mediumThreeByTwo210","https://static01.nyt.com/images/2013/07/12/arts/12RDP_TERMS_SPAN/FILMROUNDUP4-mediumThreeByTwo210.jpg",140,210,0.040625,0.320009765475993,0.65,"term condit appli examin repercuss click agre button dens typic unread onlin user contract"
